region;Nom_lycee;IPS_voie_pro
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE NOTRE DAME DES CHAMPS;91
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE NOTRE DAME DES CHAMPS;93
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE NOTRE DAME DU CHATEAU;91.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE NOTRE DAME DU CHATEAU;92.5
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE NOTRE DAME DU CHATEAU;92.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE NOTRE DAME DU CHATEAU;93.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE NOTRE DAME LYCEE DES METIERS DU TRAVAIL SOCIAL ET DE LA SANTE;79.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE NOTRE DAME LYCEE DES METIERS DU TRAVAIL SOCIAL ET DE LA SANTE;80.5
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE NOTRE DAME LYCEE DES METIERS DU TRAVAIL SOCIAL ET DE LA SANTE;81.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE NOTRE DAME LYCEE DES METIERS DU TRAVAIL SOCIAL ET DE LA SANTE;82.2
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE ORSEL;88.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE ORSEL;89.2
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE ORSEL;90
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE ORSEL;95.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE ORT;107.2
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE ORT;107.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE ORT;107.9
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE ORT;110
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE PARADIS;97
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE PARADIS;97.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE PARADIS;101.4
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE PARADIS;101.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE PHILIPPINE DUCHESNE LYCEE DES METIERS DU MEDICO SOCIAL;100.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE PHILIPPINE DUCHESNE LYCEE DES METIERS DU MEDICO SOCIAL;104.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE PHILIPPINE DUCHESNE LYCEE DES METIERS DU MEDICO SOCIAL;105.4
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE RENE RAMBAUD COIFFURE;81.7
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE RENE RAMBAUD COIFFURE;84.4
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE RENE RAMBAUD COIFFURE;85
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE RENE RAMBAUD COIFFURE;88.9
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE ROBIN;100.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE ROBIN;101.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT ALYRE;90.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT ALYRE;94.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT ALYRE;104.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT ALYRE;110.9
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT ANDRE;95.5
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT ANDRE;97.2
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT ANDRE;97.9
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT ANDRE;98.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT CHARLES;102.4
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT CHARLES;103.4
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT CHARLES;104
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT CHARLES;106.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT CHARLES LYCEE DES METIERS DES SYSTEMES ELECTRONIQUES ET DU COMMERCE;102.4
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT CHARLES LYCEE DES METIERS DES SYSTEMES ELECTRONIQUES ET DU COMMERCE;103.4
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT CHARLES LYCEE DES METIERS DES SYSTEMES ELECTRONIQUES ET DU COMMERCE;104
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT CHARLES LYCEE DES METIERS DES SYSTEMES ELECTRONIQUES ET DU COMMERCE;106.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT ENNEMOND;75.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT ENNEMOND;76
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT ENNEMOND;78.4
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT ENNEMOND;82.7
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT ENNEMOND LYCEE DES METIERS DE L ACCOMPAGNEMENT DE LA PERSONNE ET DES;75.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT ENNEMOND LYCEE DES METIERS DE L ACCOMPAGNEMENT DE LA PERSONNE ET DES;76
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT ENNEMOND LYCEE DES METIERS DE L ACCOMPAGNEMENT DE LA PERSONNE ET DES;78.4
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT ENNEMOND LYCEE DES METIERS DE L ACCOMPAGNEMENT DE LA PERSONNE ET DES;82.7
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;96
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;96.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;97.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;98.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;98.2
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;99.7
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;100
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;102.2
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;103.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;104.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;105
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;105.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIER DES SERVICES ADMINISTRATIFS ET COMMERCIAUX L;96.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIER DES SERVICES ADMINISTRATIFS ET COMMERCIAUX L;98.2
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIER DES SERVICES ADMINISTRATIFS ET COMMERCIAUX L;99.7
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIER DES SERVICES ADMINISTRATIFS ET COMMERCIAUX L;102.2
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIERS DE L ENERGIE DE LA GESTION ADMINISTRATION E;96
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIERS DE L ENERGIE DE LA GESTION ADMINISTRATION E;97.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIERS DE L ENERGIE DE LA GESTION ADMINISTRATION E;98.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIERS DE L ENERGIE DE LA GESTION ADMINISTRATION E;100
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT LOUIS;96.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT LOUIS;98.5
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT LOUIS;100.7
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT LOUIS;104.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT LOUIS SAINT BRUNO;97.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT LOUIS SAINT BRUNO;98.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT LOUIS SAINT BRUNO;102.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT LOUIS SAINT BRUNO;106.7
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT LOUIS SAINT BRUNO LYCEE DES METIERS DU TERTIAIRE ADMINISTRATIF ET CO;97.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT LOUIS SAINT BRUNO LYCEE DES METIERS DU TERTIAIRE ADMINISTRATIF ET CO;98.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT LOUIS SAINT BRUNO LYCEE DES METIERS DU TERTIAIRE ADMINISTRATIF ET CO;102.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT LOUIS SAINT BRUNO LYCEE DES METIERS DU TERTIAIRE ADMINISTRATIF ET CO;106.7
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT MARC LYCEE DES METIERS DES SERVICES ADMINISTRATIFS ET DE LA VENTE;101.9
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT MARC LYCEE DES METIERS DES SERVICES ADMINISTRATIFS ET DE LA VENTE;106.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT MARC LYCEE DES METIERS DES SERVICES ADMINISTRATIFS ET DE LA VENTE;106.4
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT VINCENT;97.5
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT VINCENT;98.2
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT VINCENT;98.7
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINT VINCENT;99.2
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE ANNE;90.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE ANNE;93.5
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE ANNE;94.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE ANNE;95.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE ANNE SAVOISIENNE;97.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE ANNE SAVOISIENNE;100.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE ANNE SAVOISIENNE;100.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE ANNE SAVOISIENNE;104.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE CLAIRE LYCEE DES METIERS DE LA MAINTENANCE ET DES ENERGIES;93.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE CLAIRE LYCEE DES METIERS DE LA MAINTENANCE ET DES ENERGIES;100.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE CLAIRE LYCEE DES METIERS DE LA MAINTENANCE ET DES ENERGIES;102.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE CLAIRE LYCEE DES METIERS DE LA MAINTENANCE ET DES ENERGIES;104.4
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE FAMILLE LYCEE DES METIERS DE LA COMPTABILITE ET DE LA GESTION;97.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE FAMILLE LYCEE DES METIERS DE LA COMPTABILITE ET DE LA GESTION;101.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE FAMILLE LYCEE DES METIERS DE LA COMPTABILITE ET DE LA GESTION;103
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE FAMILLE LYCEE DES METIERS DE LA COMPTABILITE ET DE LA GESTION;103.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE GENEVIEVE LYCEE DES METIERS DU COMMERCE DE LA GESTION ADMINISTRATIV;95.4
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE GENEVIEVE LYCEE DES METIERS DU COMMERCE DE LA GESTION ADMINISTRATIV;98.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE GENEVIEVE LYCEE DES METIERS DU COMMERCE DE LA GESTION ADMINISTRATIV;100.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE GENEVIEVE LYCEE DES METIERS DU COMMERCE DE LA GESTION ADMINISTRATIV;101.9
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE LOUISE;75.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE LOUISE;79.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE LOUISE;80
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE LOUISE;81.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE MARIE LYCEE DES METIERS DE LA VENTE ET DE LA COMMUNICATION VISUELLE;93
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE MARIE LYCEE DES METIERS DE LA VENTE ET DE LA COMMUNICATION VISUELLE;95.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE MARIE LYCEE DES METIERS DE LA VENTE ET DE LA COMMUNICATION VISUELLE;95.2
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SAINTE MARIE LYCEE DES METIERS DE LA VENTE ET DE LA COMMUNICATION VISUELLE;98.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SOCIETE ENSEIGNEMENT PROFESSIONNEL DU RHONE LYCEE DES METIERS DU RESEAU TE;98.7
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SOCIETE ENSEIGNEMENT PROFESSIONNEL DU RHONE LYCEE DES METIERS DU RESEAU TE;102
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SOCIETE ENSEIGNEMENT PROFESSIONNEL DU RHONE LYCEE DES METIERS DU RESEAU TE;106.4
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE SOCIETE ENSEIGNEMENT PROFESSIONNEL DU RHONE LYCEE DES METIERS DU RESEAU TE;114.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE TEZENAS DU MONTCEL LYCEE DES METIERS DE LA GESTION ET DU COMMERCE;79
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE TEZENAS DU MONTCEL LYCEE DES METIERS DE LA GESTION ET DU COMMERCE;80.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE TEZENAS DU MONTCEL LYCEE DES METIERS DE LA GESTION ET DU COMMERCE;83
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL PRIVE TEZENAS DU MONTCEL LYCEE DES METIERS DE LA GESTION ET DU COMMERCE;86.3
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL RAYMOND CORTAT LYCEE DES METIERS DE LA RESTAURATION ET DU SERVICE AUX PERSONNES ;88.4
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL RAYMOND CORTAT LYCEE DES METIERS DE LA RESTAURATION ET DU SERVICE AUX PERSONNES ;88.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL RAYMOND CORTAT LYCEE DES METIERS DE LA RESTAURATION ET DU SERVICE AUX PERSONNES ;90.7
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL RENE CASSIN LYCEE DES METIERS DE LA DISTRIBUTION ET DES SERVICES;73.7
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL RENE CASSIN LYCEE DES METIERS DE LA DISTRIBUTION ET DES SERVICES;74.2
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL RENE CASSIN LYCEE DES METIERS DE LA DISTRIBUTION ET DES SERVICES;74.9
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL RENE CASSIN LYCEE DES METIERS DE LA DISTRIBUTION ET DES SERVICES;75.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL ROGER CLAUSTRES LYCEE DES METIERS DES REALISATIONS INDUSTRIELLES ET ARTISANALES;90.9
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL ROGER CLAUSTRES LYCEE DES METIERS DES REALISATIONS INDUSTRIELLES ET ARTISANALES;91.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL ROGER CLAUSTRES LYCEE DES METIERS DES REALISATIONS INDUSTRIELLES ET ARTISANALES;91.7
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL ROGER CLAUSTRES LYCEE DES METIERS DES REALISATIONS INDUSTRIELLES ET ARTISANALES;92.5
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL SAINT JOSEPH;71.9
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL SAINT JOSEPH;74.2
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL SAINT JOSEPH;74.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL SAINT JOSEPH;76.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL SERMENAZ;87.2
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL SERMENAZ;87.5
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL THOMAS EDISON;79.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL THOMAS EDISON;80
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL THOMAS EDISON;81.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL THOMAS EDISON;82.9
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL TOM MOREL LYCEE DES METIERS DE L ACCUEIL LA VENTE ET LA GESTION;81.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL TOM MOREL LYCEE DES METIERS DE L ACCUEIL LA VENTE ET LA GESTION;82.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL TOM MOREL LYCEE DES METIERS DE L ACCUEIL LA VENTE ET LA GESTION;83.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL TOM MOREL LYCEE DES METIERS DE L ACCUEIL LA VENTE ET LA GESTION;85.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL TONY GARNIER LYCEE DES METIERS DU BATIMENT ET DES TRAVAUX PUBLICS;80.8
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL TONY GARNIER LYCEE DES METIERS DU BATIMENT ET DES TRAVAUX PUBLICS;81
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL TONY GARNIER LYCEE DES METIERS DU BATIMENT ET DES TRAVAUX PUBLICS;81.5
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL VAL D ALLIER;74.7
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL VAL D ALLIER;75.1
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL VAL D ALLIER;77.9
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL VAL D ALLIER;80.7
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL VICTOR HUGO;79.5
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL VICTOR HUGO;80.5
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL VICTOR HUGO;80.6
AUVERGNE-RHONE-ALPES;LYCEE PROFESSIONNEL VICTOR HUGO;81.2
AUVERGNE-RHONE-ALPES;LYCEE TECHNOLOGIQUE PRIVE LES BRESSIS;87.2
AUVERGNE-RHONE-ALPES;LYCEE TECHNOLOGIQUE PRIVE LES BRESSIS;91.3
AUVERGNE-RHONE-ALPES;LYCEE TECHNOLOGIQUE PRIVE LES BRESSIS;93.2
AUVERGNE-RHONE-ALPES;SECTION D ENSEIGNEMENT PROFESSIONNEL PRIVEE LE MARAIS STE THERESE LYCEE DES METIERS DES TECHNOLOGIES;90.8
AUVERGNE-RHONE-ALPES;SECTION D ENSEIGNEMENT PROFESSIONNEL PRIVEE LE MARAIS STE THERESE LYCEE DES METIERS DES TECHNOLOGIES;94.5
AUVERGNE-RHONE-ALPES;SECTION D ENSEIGNEMENT PROFESSIONNEL PRIVEE LE MARAIS STE THERESE LYCEE DES METIERS DES TECHNOLOGIES;95
AUVERGNE-RHONE-ALPES;SECTION D ENSEIGNEMENT PROFESSIONNEL PRIVEE LE MARAIS STE THERESE LYCEE DES METIERS DES TECHNOLOGIES;97.3
BOURGOGNE-FRANCHE-COMTE;A COMPLETER;82.3
BOURGOGNE-FRANCHE-COMTE;A COMPLETER;83.6
BOURGOGNE-FRANCHE-COMTE;A COMPLETER;88.6
BOURGOGNE-FRANCHE-COMTE;A COMPLETER;91.1
BOURGOGNE-FRANCHE-COMTE;INSTITUT EUROPEEN DE FORMATION COMPAGNONS DU TOUR DE FRANCE;119
BOURGOGNE-FRANCHE-COMTE;INSTITUT EUROPEEN DE FORMATION COMPAGNONS DU TOUR DE FRANCE;119.6
BOURGOGNE-FRANCHE-COMTE;INSTITUT EUROPEEN DE FORMATION COMPAGNONS DU TOUR DE FRANCE;121.3
BOURGOGNE-FRANCHE-COMTE;INSTITUT EUROPEEN DE FORMATION COMPAGNONS DU TOUR DE FRANCE;121.9
BOURGOGNE-FRANCHE-COMTE;LP BERNARD CORDIER;83.7
BOURGOGNE-FRANCHE-COMTE;LP BERNARD CORDIER;92.3
BOURGOGNE-FRANCHE-COMTE;LP BERNARD CORDIER;95.4
BOURGOGNE-FRANCHE-COMTE;LP BERNARD CORDIER;96.5
BOURGOGNE-FRANCHE-COMTE;LP CONDE LYCEE DES METIERS DES SERVICES ET SOINS A LA PERSONNE ET DE L HOTELLERIE RESTAURATION;80.7
BOURGOGNE-FRANCHE-COMTE;LP CONDE LYCEE DES METIERS DES SERVICES ET SOINS A LA PERSONNE ET DE L HOTELLERIE RESTAURATION;83.4
BOURGOGNE-FRANCHE-COMTE;LP CONDE LYCEE DES METIERS DES SERVICES ET SOINS A LA PERSONNE ET DE L HOTELLERIE RESTAURATION;84.5
BOURGOGNE-FRANCHE-COMTE;LP CONDE LYCEE DES METIERS DES SERVICES ET SOINS A LA PERSONNE ET DE L HOTELLERIE RESTAURATION;85.5
BOURGOGNE-FRANCHE-COMTE;LP FERDINAND FILLOD LYCEE DES METIERS DES ARTS DU METAL;88
BOURGOGNE-FRANCHE-COMTE;LP FERDINAND FILLOD LYCEE DES METIERS DES ARTS DU METAL;90
BOURGOGNE-FRANCHE-COMTE;LP FERDINAND FILLOD LYCEE DES METIERS DES ARTS DU METAL;90.6
BOURGOGNE-FRANCHE-COMTE;LP FERDINAND FILLOD LYCEE DES METIERS DES ARTS DU METAL;94.4
BOURGOGNE-FRANCHE-COMTE;LP HENRI FERTET LYCEE DES METIERS DE L AUTOMOBILE ET DES TRANSPORTS;90.2
BOURGOGNE-FRANCHE-COMTE;LP HENRI FERTET LYCEE DES METIERS DE L AUTOMOBILE ET DES TRANSPORTS;90.4
BOURGOGNE-FRANCHE-COMTE;LP HENRI FERTET LYCEE DES METIERS DE L AUTOMOBILE ET DES TRANSPORTS;90.8
BOURGOGNE-FRANCHE-COMTE;LP HENRI FERTET LYCEE DES METIERS DE L AUTOMOBILE ET DES TRANSPORTS;90.9
BOURGOGNE-FRANCHE-COMTE;LP JACQUES PREVERT LYCEE DES METIERS DE LA MODE ET DE L ESTHETIQUE;85.8
BOURGOGNE-FRANCHE-COMTE;LP JACQUES PREVERT LYCEE DES METIERS DE LA MODE ET DE L ESTHETIQUE;85.9
BOURGOGNE-FRANCHE-COMTE;LP JACQUES PREVERT LYCEE DES METIERS DE LA MODE ET DE L ESTHETIQUE;86.3
BOURGOGNE-FRANCHE-COMTE;LP JACQUES PREVERT LYCEE DES METIERS DE LA MODE ET DE L ESTHETIQUE;88.7
BOURGOGNE-FRANCHE-COMTE;LP LES HUISSELETS LYCEE DES METIERS DE LA SECURITE ET DE LA PREVENTION;82.9
BOURGOGNE-FRANCHE-COMTE;LP LES HUISSELETS LYCEE DES METIERS DE LA SECURITE ET DE LA PREVENTION;83.1
BOURGOGNE-FRANCHE-COMTE;LP LES HUISSELETS LYCEE DES METIERS DE LA SECURITE ET DE LA PREVENTION;84.2
BOURGOGNE-FRANCHE-COMTE;LP MONTCIEL LYCEE DES METIERS SANITAIRE ET SOCIAL;83
BOURGOGNE-FRANCHE-COMTE;LP MONTCIEL LYCEE DES METIERS SANITAIRE ET SOCIAL;83.1
BOURGOGNE-FRANCHE-COMTE;LP MONTCIEL LYCEE DES METIERS SANITAIRE ET SOCIAL;84.6
BOURGOGNE-FRANCHE-COMTE;LP NELSON MANDELA LYCEE DES METIERS ECO MATERIAUX ET ECO SERVICES;75.3
